,Jeux,Discipline,Épreuve,Phase,Genre,Lieu,Session,latitude,longitude,ville,capacité,Enjeu,Catégorie_First,Catégorie_A,Catégorie_B,Catégorie_C,Catégorie_D,Catégorie_E+,Catégorie_E,Catégorie_First_PFR,Catégorie_A_PFR,Catégorie_B_PFR,Date_Début,Heure_Début,Date_Fin,Heure_Fin
1472,Olympiques,Taekwondo,67kg,médaille d'or,Femmes,Grand Palais,TKW09,48.866041,2.3124059999999997,Paris (75),7250.0,Médailles,,190.0,145.0,95.0,50.0,,,,,,09-08-2024,19:30,09-08-2024,23:00
1473,Olympiques,Taekwondo,80kg,médaille d'or,Hommes,Grand Palais,TKW09,48.866041,2.3124059999999997,Paris (75),7250.0,Médailles,,190.0,145.0,95.0,50.0,,,,,,09-08-2024,19:30,09-08-2024,23:00
1474,Olympiques,Taekwondo,+80kg   / +67kg,combats de qualification,Femmes,Grand Palais,TKW10,48.866041,2.3124059999999997,Paris (75),7250.0,Qualifications,,100.0,70.0,45.0,24.0,,,,,,10-08-2024,09:00,10-08-2024,12:30
1475,Olympiques,Taekwondo,+80kg   / +67kg,quarts de finale/demi-finales,Femmes,Grand Palais,TKW11,48.866041,2.3124059999999997,Paris (75),7250.0,Qualifications,,130.0,95.0,65.0,45.0,,,,,,10-08-2024,14:30,10-08-2024,17:30
1476,Olympiques,Taekwondo,+80kg   / +67kg,repêchages,Femmes,Grand Palais,TKW12,48.866041,2.3124059999999997,Paris (75),7250.0,Médailles,,190.0,145.0,95.0,50.0,,,,,,10-08-2024,19:30,10-08-2024,23:00
1477,Olympiques,Taekwondo,+80kg   / +67kg,médailles de bronze,Femmes,Grand Palais,TKW12,48.866041,2.3124059999999997,Paris (75),7250.0,Médailles,,190.0,145.0,95.0,50.0,,,,,,10-08-2024,19:30,10-08-2024,23:00
1478,Olympiques,Taekwondo,+80kg,médaille d'or,Hommes,Grand Palais,TKW12,48.866041,2.3124059999999997,Paris (75),7250.0,Médailles,,190.0,145.0,95.0,50.0,,,,,,10-08-2024,19:30,10-08-2024,23:00
1479,Olympiques,Taekwondo,+67kg,médaille d'or,Femmes,Grand Palais,TKW12,48.866041,2.3124059999999997,Paris (75),7250.0,Médailles,,190.0,145.0,95.0,50.0,,,,,,10-08-2024,19:30,10-08-2024,23:00
1480,Olympiques,Tennis,Simple,1er tour,Hommes,Stade Roland-Garros,TEN01,48.84732,2.2455010000000004,Paris (75),14962.0,Qualifications,,120.0,80.0,50.0,30.0,,,,,,27-07-2024,12:00,27-07-2024,17:00
1481,Olympiques,Tennis,Simple,1er tour,Femmes,Stade Roland-Garros,TEN01,48.84732,2.2455010000000004,Paris (75),14962.0,Qualifications,,120.0,80.0,50.0,30.0,,,,,,27-07-2024,12:00,27-07-2024,17:00
1482,Olympiques,Tennis,Simple,1er tour,Hommes,Stade Roland-Garros,TEN02,48.84732,2.2455010000000004,Paris (75),14962.0,Qualifications,,90.0,70.0,50.0,30.0,,,,,,27-07-2024,12:00,27-07-2024,19:00
1483,Olympiques,Tennis,Simple,1er tour,Femmes,Stade Roland-Garros,TEN02,48.84732,2.2455010000000004,Paris (75),14962.0,Qualifications,,90.0,70.0,50.0,30.0,,,,,,27-07-2024,12:00,27-07-2024,19:00
1484,Olympiques,Tennis,Double,1er tour,Hommes,Stade Roland-Garros,TEN02,48.84732,2.2455010000000004,Paris (75),14962.0,Qualifications,,90.0,70.0,50.0,30.0,,,,,,27-07-2024,12:00,27-07-2024,19:00
1485,Olympiques,Tennis,Double,1er tour,Femmes,Stade Roland-Garros,TEN02,48.84732,2.2455010000000004,Paris (75),14962.0,Qualifications,,90.0,70.0,50.0,30.0,,,,,,27-07-2024,12:00,27-07-2024,19:00
1486,Olympiques,Tennis,Simple,1er tour,Hommes,Stade Roland-Garros,TEN03,48.84732,2.2455010000000004,Paris (75),14962.0,Qualifications,,80.0,50.0,,,,,,,,27-07-2024,12:00,27-07-2024,19:00
1487,Olympiques,Tennis,Simple,1er tour,Femmes,Stade Roland-Garros,TEN03,48.84732,2.2455010000000004,Paris (75),14962.0,Qualifications,,80.0,50.0,,,,,,,,27-07-2024,12:00,27-07-2024,19:00
1488,Olympiques,Tennis,Double,1er tour,Hommes,Stade Roland-Garros,TEN03,48.84732,2.2455010000000004,Paris (75),14962.0,Qualifications,,80.0,50.0,,,,,,,,27-07-2024,12:00,27-07-2024,19:00
1489,Olympiques,Tennis,Double,1er tour,Femmes,Stade Roland-Garros,TEN03,48.84732,2.2455010000000004,Paris (75),14962.0,Qualifications,,80.0,50.0,,,,,,,,27-07-2024,12:00,27-07-2024,19:00
1490,Olympiques,Tennis,Simple,1er tour,Hommes,Stade Roland-Garros,TEN04,48.84732,2.2455010000000004,Paris (75),14962.0,Qualifications,,24.0,,,,,,,,,27-07-2024,12:00,27-07-2024,19:00
1491,Olympiques,Tennis,Simple,1er tour,Femmes,Stade Roland-Garros,TEN04,48.84732,2.2455010000000004,Paris (75),14962.0,Qualifications,,24.0,,,,,,,,,27-07-2024,12:00,27-07-2024,19:00
1492,Olympiques,Tennis,Double,1er tour,Hommes,Stade Roland-Garros,TEN04,48.84732,2.2455010000000004,Paris (75),14962.0,Qualifications,,24.0,,,,,,,,,27-07-2024,12:00,27-07-2024,19:00
1493,Olympiques,Tennis,Double,1er tour,Femmes,Stade Roland-Garros,TEN04,48.84732,2.2455010000000004,Paris (75),14962.0,Qualifications,,24.0,,,,,,,,,27-07-2024,12:00,27-07-2024,19:00
1494,Olympiques,Tennis,Simple,1er tour,Hommes,Stade Roland-Garros,TEN05,48.84732,2.2455010000000004,Paris (75),14962.0,Qualifications,,130.0,90.0,60.0,40.0,,,,,,27-07-2024,19:00,27-07-2024,23:00
1495,Olympiques,Tennis,Simple,1er tour,Femmes,Stade Roland-Garros,TEN05,48.84732,2.2455010000000004,Paris (75),14962.0,Qualifications,,130.0,90.0,60.0,40.0,,,,,,27-07-2024,19:00,27-07-2024,23:00
1496,Olympiques,Tennis,Simple,1er tour,Hommes,Stade Roland-Garros,TEN06,48.84732,2.2455010000000004,Paris (75),14962.0,Qualifications,,120.0,80.0,50.0,30.0,,,,,,28-07-2024,12:00,28-07-2024,17:00
1497,Olympiques,Tennis,Simple,1er tour,Femmes,Stade Roland-Garros,TEN06,48.84732,2.2455010000000004,Paris (75),14962.0,Qualifications,,120.0,80.0,50.0,30.0,,,,,,28-07-2024,12:00,28-07-2024,17:00
1498,Olympiques,Tennis,Simple,1er tour,Hommes,Stade Roland-Garros,TEN07,48.84732,2.2455010000000004,Paris (75),14962.0,Qualifications,,90.0,70.0,50.0,30.0,,,,,,28-07-2024,12:00,28-07-2024,19:00
1499,Olympiques,Tennis,Simple,1er tour,Femmes,Stade Roland-Garros,TEN07,48.84732,2.2455010000000004,Paris (75),14962.0,Qualifications,,90.0,70.0,50.0,30.0,,,,,,28-07-2024,12:00,28-07-2024,19:00
1500,Olympiques,Tennis,Double,1er tour,Hommes,Stade Roland-Garros,TEN07,48.84732,2.2455010000000004,Paris (75),14962.0,Qualifications,,90.0,70.0,50.0,30.0,,,,,,28-07-2024,12:00,28-07-2024,19:00
1501,Olympiques,Tennis,Double,1er tour,Femmes,Stade Roland-Garros,TEN07,48.84732,2.2455010000000004,Paris (75),14962.0,Qualifications,,90.0,70.0,50.0,30.0,,,,,,28-07-2024,12:00,28-07-2024,19:00
1502,Olympiques,Tennis,Simple,1er tour,Hommes,Stade Roland-Garros,TEN08,48.84732,2.2455010000000004,Paris (75),14962.0,Qualifications,,80.0,50.0,,,,,,,,28-07-2024,12:00,28-07-2024,19:00
1503,Olympiques,Tennis,Simple,1er tour,Femmes,Stade Roland-Garros,TEN08,48.84732,2.2455010000000004,Paris (75),14962.0,Qualifications,,80.0,50.0,,,,,,,,28-07-2024,12:00,28-07-2024,19:00
1504,Olympiques,Tennis,Double,1er tour,Hommes,Stade Roland-Garros,TEN08,48.84732,2.2455010000000004,Paris (75),14962.0,Qualifications,,80.0,50.0,,,,,,,,28-07-2024,12:00,28-07-2024,19:00
1505,Olympiques,Tennis,Double,1er tour,Femmes,Stade Roland-Garros,TEN08,48.84732,2.2455010000000004,Paris (75),14962.0,Qualifications,,80.0,50.0,,,,,,,,28-07-2024,12:00,28-07-2024,19:00
1506,Olympiques,Tennis,Simple,1er tour,Hommes,Stade Roland-Garros,TEN09,48.84732,2.2455010000000004,Paris (75),14962.0,Qualifications,,24.0,,,,,,,,,28-07-2024,12:00,28-07-2024,19:00
1507,Olympiques,Tennis,Simple,1er tour,Femmes,Stade Roland-Garros,TEN09,48.84732,2.2455010000000004,Paris (75),14962.0,Qualifications,,24.0,,,,,,,,,28-07-2024,12:00,28-07-2024,19:00
1508,Olympiques,Tennis,Double,1er tour,Hommes,Stade Roland-Garros,TEN09,48.84732,2.2455010000000004,Paris (75),14962.0,Qualifications,,24.0,,,,,,,,,28-07-2024,12:00,28-07-2024,19:00
1509,Olympiques,Tennis,Double,1er tour,Femmes,Stade Roland-Garros,TEN09,48.84732,2.2455010000000004,Paris (75),14962.0,Qualifications,,24.0,,,,,,,,,28-07-2024,12:00,28-07-2024,19:00
1510,Olympiques,Tennis,Simple,1er tour,Hommes,Stade Roland-Garros,TEN10,48.84732,2.2455010000000004,Paris (75),14962.0,Qualifications,,130.0,90.0,60.0,40.0,,,,,,28-07-2024,19:00,28-07-2024,23:00
1511,Olympiques,Tennis,Simple,1er tour,Femmes,Stade Roland-Garros,TEN10,48.84732,2.2455010000000004,Paris (75),14962.0,Qualifications,,130.0,90.0,60.0,40.0,,,,,,28-07-2024,19:00,28-07-2024,23:00
1512,Olympiques,Tennis,Simple,2e tour,Hommes,Stade Roland-Garros,TEN11,48.84732,2.2455010000000004,Paris (75),14962.0,Qualifications,,120.0,80.0,50.0,30.0,,,,,,29-07-2024,12:00,29-07-2024,17:00
1513,Olympiques,Tennis,Simple,2e tour,Femmes,Stade Roland-Garros,TEN11,48.84732,2.2455010000000004,Paris (75),14962.0,Qualifications,,120.0,80.0,50.0,30.0,,,,,,29-07-2024,12:00,29-07-2024,17:00
1514,Olympiques,Tennis,Simple,2e tour,Hommes,Stade Roland-Garros,TEN12,48.84732,2.2455010000000004,Paris (75),14962.0,Qualifications,,90.0,70.0,50.0,30.0,,,,,,29-07-2024,12:00,29-07-2024,19:00
1515,Olympiques,Tennis,Simple,2e tour,Femmes,Stade Roland-Garros,TEN12,48.84732,2.2455010000000004,Paris (75),14962.0,Qualifications,,90.0,70.0,50.0,30.0,,,,,,29-07-2024,12:00,29-07-2024,19:00
1516,Olympiques,Tennis,Double,2e tour,Hommes,Stade Roland-Garros,TEN12,48.84732,2.2455010000000004,Paris (75),14962.0,Qualifications,,90.0,70.0,50.0,30.0,,,,,,29-07-2024,12:00,29-07-2024,19:00
1517,Olympiques,Tennis,Double,2e tour,Femmes,Stade Roland-Garros,TEN12,48.84732,2.2455010000000004,Paris (75),14962.0,Qualifications,,90.0,70.0,50.0,30.0,,,,,,29-07-2024,12:00,29-07-2024,19:00
1518,Olympiques,Tennis,Double mixte,1er tour,Mixte,Stade Roland-Garros,TEN12,48.84732,2.2455010000000004,Paris (75),14962.0,Qualifications,,90.0,70.0,50.0,30.0,,,,,,29-07-2024,12:00,29-07-2024,19:00
1519,Olympiques,Tennis,Simple,2e tour,Hommes,Stade Roland-Garros,TEN13,48.84732,2.2455010000000004,Paris (75),14962.0,Qualifications,,80.0,50.0,,,,,,,,29-07-2024,12:00,29-07-2024,19:00
1520,Olympiques,Tennis,Simple,2e tour,Femmes,Stade Roland-Garros,TEN13,48.84732,2.2455010000000004,Paris (75),14962.0,Qualifications,,80.0,50.0,,,,,,,,29-07-2024,12:00,29-07-2024,19:00
1521,Olympiques,Tennis,Double,2e tour,Hommes,Stade Roland-Garros,TEN13,48.84732,2.2455010000000004,Paris (75),14962.0,Qualifications,,80.0,50.0,,,,,,,,29-07-2024,12:00,29-07-2024,19:00
1522,Olympiques,Tennis,Double,2e tour,Femmes,Stade Roland-Garros,TEN13,48.84732,2.2455010000000004,Paris (75),14962.0,Qualifications,,80.0,50.0,,,,,,,,29-07-2024,12:00,29-07-2024,19:00
1523,Olympiques,Tennis,Double mixte,1er tour,Mixte,Stade Roland-Garros,TEN13,48.84732,2.2455010000000004,Paris (75),14962.0,Qualifications,,80.0,50.0,,,,,,,,29-07-2024,12:00,29-07-2024,19:00
1524,Olympiques,Tennis,Simple,2e tour,Hommes,Stade Roland-Garros,TEN14,48.84732,2.2455010000000004,Paris (75),14962.0,Qualifications,,24.0,,,,,,,,,29-07-2024,12:00,29-07-2024,19:00
1525,Olympiques,Tennis,Simple,2e tour,Femmes,Stade Roland-Garros,TEN14,48.84732,2.2455010000000004,Paris (75),14962.0,Qualifications,,24.0,,,,,,,,,29-07-2024,12:00,29-07-2024,19:00
1526,Olympiques,Tennis,Double,2e tour,Hommes,Stade Roland-Garros,TEN14,48.84732,2.2455010000000004,Paris (75),14962.0,Qualifications,,24.0,,,,,,,,,29-07-2024,12:00,29-07-2024,19:00
1527,Olympiques,Tennis,Double,2e tour,Femmes,Stade Roland-Garros,TEN14,48.84732,2.2455010000000004,Paris (75),14962.0,Qualifications,,24.0,,,,,,,,,29-07-2024,12:00,29-07-2024,19:00
1528,Olympiques,Tennis,Double mixte,1er tour,Mixte,Stade Roland-Garros,TEN14,48.84732,2.2455010000000004,Paris (75),14962.0,Qualifications,,24.0,,,,,,,,,29-07-2024,12:00,29-07-2024,19:00
1529,Olympiques,Tennis,Simple,2e tour,Hommes,Stade Roland-Garros,TEN15,48.84732,2.2455010000000004,Paris (75),14962.0,Qualifications,,130.0,90.0,60.0,40.0,,,,,,29-07-2024,19:00,29-07-2024,23:00
1530,Olympiques,Tennis,Simple,2e tour,Femmes,Stade Roland-Garros,TEN15,48.84732,2.2455010000000004,Paris (75),14962.0,Qualifications,,130.0,90.0,60.0,40.0,,,,,,29-07-2024,19:00,29-07-2024,23:00
1531,Olympiques,Tennis,Simple,2e tour,Hommes,Stade Roland-Garros,TEN16,48.84732,2.2455010000000004,Paris (75),14962.0,Qualifications,,135.0,95.0,65.0,45.0,,,,,,30-07-2024,12:00,30-07-2024,17:00
1532,Olympiques,Tennis,Simple,3e tour,Femmes,Stade Roland-Garros,TEN16,48.84732,2.2455010000000004,Paris (75),14962.0,Qualifications,,135.0,95.0,65.0,45.0,,,,,,30-07-2024,12:00,30-07-2024,17:00
1533,Olympiques,Tennis,Simple,2e tour,Hommes,Stade Roland-Garros,TEN17,48.84732,2.2455010000000004,Paris (75),14962.0,Qualifications,,100.0,80.0,60.0,40.0,,,,,,30-07-2024,12:00,30-07-2024,19:00
1534,Olympiques,Tennis,Simple,3e tour,Femmes,Stade Roland-Garros,TEN17,48.84732,2.2455010000000004,Paris (75),14962.0,Qualifications,,100.0,80.0,60.0,40.0,,,,,,30-07-2024,12:00,30-07-2024,19:00
1535,Olympiques,Tennis,Double,3e tour,Hommes,Stade Roland-Garros,TEN17,48.84732,2.2455010000000004,Paris (75),14962.0,Qualifications,,100.0,80.0,60.0,40.0,,,,,,30-07-2024,12:00,30-07-2024,19:00
1536,Olympiques,Tennis,Double,2e tour,Femmes,Stade Roland-Garros,TEN17,48.84732,2.2455010000000004,Paris (75),14962.0,Qualifications,,100.0,80.0,60.0,40.0,,,,,,30-07-2024,12:00,30-07-2024,19:00
1537,Olympiques,Tennis,Double mixte,1er tour,Mixte,Stade Roland-Garros,TEN17,48.84732,2.2455010000000004,Paris (75),14962.0,Qualifications,,100.0,80.0,60.0,40.0,,,,,,30-07-2024,12:00,30-07-2024,19:00
1538,Olympiques,Tennis,Simple,2e tour,Hommes,Stade Roland-Garros,TEN18,48.84732,2.2455010000000004,Paris (75),14962.0,Qualifications,,90.0,60.0,,,,,,,,30-07-2024,12:00,30-07-2024,19:00
1539,Olympiques,Tennis,Simple,3e tour,Femmes,Stade Roland-Garros,TEN18,48.84732,2.2455010000000004,Paris (75),14962.0,Qualifications,,90.0,60.0,,,,,,,,30-07-2024,12:00,30-07-2024,19:00
1540,Olympiques,Tennis,Double,3e tour,Hommes,Stade Roland-Garros,TEN18,48.84732,2.2455010000000004,Paris (75),14962.0,Qualifications,,90.0,60.0,,,,,,,,30-07-2024,12:00,30-07-2024,19:00
1541,Olympiques,Tennis,Double,2e tour,Femmes,Stade Roland-Garros,TEN18,48.84732,2.2455010000000004,Paris (75),14962.0,Qualifications,,90.0,60.0,,,,,,,,30-07-2024,12:00,30-07-2024,19:00
1542,Olympiques,Tennis,Double mixte,1er tour,Mixte,Stade Roland-Garros,TEN18,48.84732,2.2455010000000004,Paris (75),14962.0,Qualifications,,90.0,60.0,,,,,,,,30-07-2024,12:00,30-07-2024,19:00
1543,Olympiques,Tennis,Simple,2e tour,Hommes,Stade Roland-Garros,TEN19,48.84732,2.2455010000000004,Paris (75),14962.0,Qualifications,,24.0,,,,,,,,,30-07-2024,12:00,30-07-2024,19:00
1544,Olympiques,Tennis,Simple,3e tour,Femmes,Stade Roland-Garros,TEN19,48.84732,2.2455010000000004,Paris (75),14962.0,Qualifications,,24.0,,,,,,,,,30-07-2024,12:00,30-07-2024,19:00
1545,Olympiques,Tennis,Double,3e tour,Hommes,Stade Roland-Garros,TEN19,48.84732,2.2455010000000004,Paris (75),14962.0,Qualifications,,24.0,,,,,,,,,30-07-2024,12:00,30-07-2024,19:00
1546,Olympiques,Tennis,Double,2e tour,Femmes,Stade Roland-Garros,TEN19,48.84732,2.2455010000000004,Paris (75),14962.0,Qualifications,,24.0,,,,,,,,,30-07-2024,12:00,30-07-2024,19:00
1547,Olympiques,Tennis,Double mixte,1er tour,Mixte,Stade Roland-Garros,TEN19,48.84732,2.2455010000000004,Paris (75),14962.0,Qualifications,,24.0,,,,,,,,,30-07-2024,12:00,30-07-2024,19:00
1548,Olympiques,Tennis,Simple,2e tour,Hommes,Stade Roland-Garros,TEN20,48.84732,2.2455010000000004,Paris (75),14962.0,Qualifications,,145.0,105.0,75.0,55.0,,,,,,30-07-2024,19:00,30-07-2024,23:00
1549,Olympiques,Tennis,Simple,3e tour,Femmes,Stade Roland-Garros,TEN20,48.84732,2.2455010000000004,Paris (75),14962.0,Qualifications,,145.0,105.0,75.0,55.0,,,,,,30-07-2024,19:00,30-07-2024,23:00
1550,Olympiques,Tennis,Simple,3e tour,Hommes,Stade Roland-Garros,TEN21,48.84732,2.2455010000000004,Paris (75),14962.0,Qualifications,,150.0,110.0,80.0,60.0,,,,,,31-07-2024,12:00,31-07-2024,17:00
1551,Olympiques,Tennis,Simple,quart de finales,Femmes,Stade Roland-Garros,TEN21,48.84732,2.2455010000000004,Paris (75),14962.0,Qualifications,,150.0,110.0,80.0,60.0,,,,,,31-07-2024,12:00,31-07-2024,17:00
1552,Olympiques,Tennis,Simple,3e tour,Hommes,Stade Roland-Garros,TEN22,48.84732,2.2455010000000004,Paris (75),14962.0,Qualifications,,100.0,80.0,60.0,40.0,,,,,,31-07-2024,12:00,31-07-2024,19:00
1553,Olympiques,Tennis,Simple,quarts de finale,Femmes,Stade Roland-Garros,TEN22,48.84732,2.2455010000000004,Paris (75),14962.0,Qualifications,,100.0,80.0,60.0,40.0,,,,,,31-07-2024,12:00,31-07-2024,19:00
1554,Olympiques,Tennis,Double,demi-finales,Hommes,Stade Roland-Garros,TEN22,48.84732,2.2455010000000004,Paris (75),14962.0,Qualifications,,100.0,80.0,60.0,40.0,,,,,,31-07-2024,12:00,31-07-2024,19:00
1555,Olympiques,Tennis,Double,quarts de finale,Femmes,Stade Roland-Garros,TEN22,48.84732,2.2455010000000004,Paris (75),14962.0,Qualifications,,100.0,80.0,60.0,40.0,,,,,,31-07-2024,12:00,31-07-2024,19:00
1556,Olympiques,Tennis,Double mixte,quarts de finale,Mixte,Stade Roland-Garros,TEN22,48.84732,2.2455010000000004,Paris (75),14962.0,Qualifications,,100.0,80.0,60.0,40.0,,,,,,31-07-2024,12:00,31-07-2024,19:00
1557,Olympiques,Tennis,Simple,3e tour,Hommes,Stade Roland-Garros,TEN23,48.84732,2.2455010000000004,Paris (75),14962.0,Qualifications,,90.0,60.0,,,,,,,,31-07-2024,12:00,31-07-2024,19:00
1558,Olympiques,Tennis,Double,demi-finale,Hommes,Stade Roland-Garros,TEN23,48.84732,2.2455010000000004,Paris (75),14962.0,Qualifications,,90.0,60.0,,,,,,,,31-07-2024,12:00,31-07-2024,19:00
1559,Olympiques,Tennis,Double,quarts de finale,Femmes,Stade Roland-Garros,TEN23,48.84732,2.2455010000000004,Paris (75),14962.0,Qualifications,,90.0,60.0,,,,,,,,31-07-2024,12:00,31-07-2024,19:00
1560,Olympiques,Tennis,Double mixte,quarts de finale,Mixte,Stade Roland-Garros,TEN23,48.84732,2.2455010000000004,Paris (75),14962.0,Qualifications,,90.0,60.0,,,,,,,,31-07-2024,12:00,31-07-2024,19:00
1561,Olympiques,Tennis,Simple,3e tour,Hommes,Stade Roland-Garros,TEN24,48.84732,2.2455010000000004,Paris (75),14962.0,Qualifications,,24.0,,,,,,,,,31-07-2024,12:00,31-07-2024,19:00
1562,Olympiques,Tennis,Double,quarts de finale,Femmes,Stade Roland-Garros,TEN24,48.84732,2.2455010000000004,Paris (75),14962.0,Qualifications,,24.0,,,,,,,,,31-07-2024,12:00,31-07-2024,19:00
1563,Olympiques,Tennis,Double mixte,quarts de finale,Mixte,Stade Roland-Garros,TEN24,48.84732,2.2455010000000004,Paris (75),14962.0,Qualifications,,24.0,,,,,,,,,31-07-2024,12:00,31-07-2024,19:00
1564,Olympiques,Tennis,Simple,3e tour,Hommes,Stade Roland-Garros,TEN25,48.84732,2.2455010000000004,Paris (75),14962.0,Qualifications,,170.0,120.0,90.0,70.0,,,,,,31-07-2024,19:00,31-07-2024,23:00
1565,Olympiques,Tennis,Simple,quart de finale,Femmes,Stade Roland-Garros,TEN25,48.84732,2.2455010000000004,Paris (75),14962.0,Qualifications,,170.0,120.0,90.0,70.0,,,,,,31-07-2024,19:00,31-07-2024,23:00
1566,Olympiques,Tennis,Simple,quart de finale,Hommes,Stade Roland-Garros,TEN26,48.84732,2.2455010000000004,Paris (75),14962.0,Qualifications,,240.0,175.0,125.0,85.0,,,,,,01-08-2024,12:00,01-08-2024,17:00
1567,Olympiques,Tennis,Simple,demi-finale,Femmes,Stade Roland-Garros,TEN26,48.84732,2.2455010000000004,Paris (75),14962.0,Qualifications,,240.0,175.0,125.0,85.0,,,,,,01-08-2024,12:00,01-08-2024,17:00
1568,Olympiques,Tennis,Simple,quart de finale,Hommes,Stade Roland-Garros,TEN27,48.84732,2.2455010000000004,Paris (75),14962.0,Qualifications,,110.0,90.0,70.0,50.0,,,,,,01-08-2024,12:00,01-08-2024,19:00
1569,Olympiques,Tennis,Double,demi-finale,Femmes,Stade Roland-Garros,TEN27,48.84732,2.2455010000000004,Paris (75),14962.0,Qualifications,,110.0,90.0,70.0,50.0,,,,,,01-08-2024,12:00,01-08-2024,19:00
1570,Olympiques,Tennis,Double mixte s,demi-finale,Mixte,Stade Roland-Garros,TEN27,48.84732,2.2455010000000004,Paris (75),14962.0,Qualifications,,110.0,90.0,70.0,50.0,,,,,,01-08-2024,12:00,01-08-2024,19:00
1571,Olympiques,Tennis,Double,demi-finale,Femmes,Stade Roland-Garros,TEN28,48.84732,2.2455010000000004,Paris (75),14962.0,Qualifications,,100.0,70.0,,,,,,,,01-08-2024,12:00,01-08-2024,19:00
1572,Olympiques,Tennis,Double mixte s,demi-finale,Mixte,Stade Roland-Garros,TEN28,48.84732,2.2455010000000004,Paris (75),14962.0,Qualifications,,100.0,70.0,,,,,,,,01-08-2024,12:00,01-08-2024,19:00
1573,Olympiques,Tennis,Simple,quart de finale,Hommes,Stade Roland-Garros,TEN29,48.84732,2.2455010000000004,Paris (75),14962.0,Qualifications,,260.0,185.0,135.0,90.0,,,,,,01-08-2024,19:00,01-08-2024,23:00
1574,Olympiques,Tennis,Simple,demi-finale,Femmes,Stade Roland-Garros,TEN29,48.84732,2.2455010000000004,Paris (75),14962.0,Qualifications,,260.0,185.0,135.0,90.0,,,,,,01-08-2024,19:00,01-08-2024,23:00
1575,Olympiques,Tennis,Simple,demi-finale,Hommes,Stade Roland-Garros,TEN30,48.84732,2.2455010000000004,Paris (75),14962.0,Médailles,,290.0,205.0,155.0,95.0,,,,,,02-08-2024,12:00,02-08-2024,17:00
1576,Olympiques,Tennis,Simple,match pour la médaille de bronze.,Femmes,Stade Roland-Garros,TEN30,48.84732,2.2455010000000004,Paris (75),14962.0,Médailles,,290.0,205.0,155.0,95.0,,,,,,02-08-2024,12:00,02-08-2024,17:00
1577,Olympiques,Tennis,Double,match pour la médaille de bronze,Hommes,Stade Roland-Garros,TEN31,48.84732,2.2455010000000004,Paris (75),14962.0,Médailles,,160.0,135.0,105.0,75.0,,,,,,02-08-2024,12:00,02-08-2024,17:00
1578,Olympiques,Tennis,Double mixte s,match pour la médaille de bronze,Mixte,Stade Roland-Garros,TEN31,48.84732,2.2455010000000004,Paris (75),14962.0,Médailles,,160.0,135.0,105.0,75.0,,,,,,02-08-2024,12:00,02-08-2024,17:00
1579,Olympiques,Tennis,Simple,demi-finale,Hommes,Stade Roland-Garros,TEN32,48.84732,2.2455010000000004,Paris (75),14962.0,Médailles,,320.0,225.0,165.0,100.0,,,,,,02-08-2024,19:00,02-08-2024,23:30
1580,Olympiques,Tennis,Double mixte s,match pour la médaille d'or,Mixte,Stade Roland-Garros,TEN32,48.84732,2.2455010000000004,Paris (75),14962.0,Médailles,,320.0,225.0,165.0,100.0,,,,,,02-08-2024,19:00,02-08-2024,23:30
1581,Olympiques,Tennis,Simple,match pour la médaille de bronze,Hommes,Stade Roland-Garros,TEN33,48.84732,2.2455010000000004,Paris (75),14962.0,Médailles,,380.0,285.0,195.0,115.0,,,,,,03-08-2024,12:00,03-08-2024,19:00
1582,Olympiques,Tennis,Simple,match pour la médaille d'or,Femmes,Stade Roland-Garros,TEN33,48.84732,2.2455010000000004,Paris (75),14962.0,Médailles,,380.0,285.0,195.0,115.0,,,,,,03-08-2024,12:00,03-08-2024,19:00
1583,Olympiques,Tennis,Double,match pour la médaille d'or,Hommes,Stade Roland-Garros,TEN33,48.84732,2.2455010000000004,Paris (75),14962.0,Médailles,,380.0,285.0,195.0,115.0,,,,,,03-08-2024,12:00,03-08-2024,19:00
